""	"Christop"	"Christia"	"John"	"James"	"William"	"Jionni"	"Naksh"	"Jometh"	"Viaan"	"Shenouda"	"Jefre"	"Robert"	"Alfy"	"Dilanjan"	"Joseph"	"Trayvond"	"Kimario"	"Terdell"	"Chandar"	"Pajtim"	"Eriksson"	"Ebay"	"Andamo"	"Tamija"	"Jamiroquan"	"Demea"	"Johnbenedict"	"Tio"	"Charles"	"Sunel"	"Johnatho"	"Tyrann"	"Coopar"	"Kya"	"Itzae"	"Quarterrio"	"Dmoni"	"Fardy"	"Jencarlos"	"Travolta"	"Jeremih"	"Jervontae"	"Zaykeese"	"Starbuck"	"Albieri"	"Sarith"	"Amareion"	"Tremelle"	"Mackenzi"	"Quaysean"	"Ardan"
"0.999474651956921"	1	1	0.999474651956921	0.999605988967691	0.999211977935382	1	1	1	1	1	1	0.999343314946152	0.731809824008406	1	0.998029944838456	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997373259784607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.677830312582086	1	1	1
"0.99949018608208"	1	1	0.99949018608208	0.99961763956156	0.99923527912312	1	1	1	1	1	1	0.9993627326026	1	1	0.9980881978078	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9974509304104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999633833760527"	1	1	0.999633833760527	0.99951177834737	0.999267667521055	1	1	1	1	1	1	0.999389722934212	1	1	0.998047113389479	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997558891736849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.99954059951763"	1	1	0.99954059951763	0.999655449638222	0.999310899276444	1	1	1	1	1	1	0.999425749397037	1	1	0.998277248191111	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99781784770874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999571871989725"	1	1	0.999571871989725	0.999785935994862	0.999250775982019	1	1	1	1	1	1	0.999464839987156	1	1	0.9982874879589	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997752327946056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999584631360332"	1	1	0.999584631360332	0.999792315680166	0.999273104880582	1	1	1	1	1	1	0.999480789200415	1	1	0.998442367601246	1	1	1	1	1	1	1	1	1	1	0.704257528556594	1	1	0.997715472481828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999482240861551"	1	1	0.999482240861551	0.999689344516931	0.999068033550792	1	1	1	1	1	1	0.999378689033861	1	1	0.998757378067723	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997618307963136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999387817569636"	1	1	0.999387817569636	0.999591878379757	0.999081726354454	1	1	1	1	1	1	0.999285787164575	1	1	0.998775635139271	1	1	1	0.720742781348842	1	1	1	1	1	1	1	1	1	0.997653300683604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999413833528722"	1	1	0.999413833528722	0.999511527940602	0.999023055881204	1	1	1	1	1	1	0.999316139116842	1	1	0.998827667057444	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997753028526768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999339622641509"	1	1	0.999339622641509	0.999622641509434	0.999056603773585	1	1	1	1	1	1	0.999433962264151	1	1	0.998867924528302	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997641509433962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999449642267474"	1	1	0.999449642267474	0.999541368556228	0.998991010823702	1	1	1	1	1	1	0.999357915978719	1	1	0.998899284534948	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997615116492387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999469871001944"	1	1	0.999469871001944	0.999558225834953	0.998939742003888	1	1	1	1	1	1	0.999381516168934	1	1	0.999116451669906	1	1	1	1	1	1	0.712493373387524	1	1	1	1	1	1	0.997702774341756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999389339614412"	1	1	0.999389339614412	0.999563814010294	0.998865916426764	1	1	1	1	1	1	0.99930210241647	1	1	0.999127628020588	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997644595655587	1	1	1	1	1	1	0.69013347291285	1	1	1	0.686469510599319	1	1	1	1	1	1	1	1	1	1	1
"0.999414372960763"	1	1	0.999414372960763	0.999581694971974	0.998912406927131	1	1	1	1	1	1	0.999330711955158	1	0.731615494018238	0.999079728938342	1	1	0.721408851334393	1	1	1	1	1	1	1	1	1	1	0.997657491843052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.683928720823224	1	1	1	1	1	1	1
"0.999341780483791"	1	1	0.999341780483791	0.99958861280237	0.998848115846635	1	1	1	1	1	1	0.999259503044265	1	1	0.999177225604739	1	0.724452855027152	1	1	1	1	1	1	1	1	1	1	1	0.997613954253744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999343293383681"	1	1	0.999343293383681	0.999425381710721	0.998768675094402	1	1	1	1	1	1	0.999261205056641	1	1	0.999097028402561	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997455261861763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999350649350649"	1	1	0.999350649350649	0.999512987012987	0.998782467532468	1	1	1	1	1	1	0.999269480519481	1	1	0.999107142857143	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997483766233766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999253731343284"	1	1	0.999253731343284	0.999502487562189	0.998673300165837	1	1	1	1	1	1	0.999170812603648	1	1	0.999087893864013	1	1	1	1	1	1	1	1	1	1	1	1	0.700829187396352	0.99726368159204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999342483767568"	1	1	0.999342483767568	0.999424673296622	0.998684967535136	1	1	1	1	1	1	0.999260294238514	1	1	0.99917810470946	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997287745541218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999279942395392"	1	1	0.999279942395392	0.999439955196416	0.998719897591807	1	1	1	1	1	1	0.999359948795904	1	1	0.99919993599488	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997279782382591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999219542651994"	1	1	0.999219542651994	0.999453679856396	0.998829313977991	1	1	1	1	1	1	0.999297588386795	1	1	0.999063451182393	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99734644501678	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.681729493483181	1	1	1	1	1
"0.999169873971776"	1	1	0.999169873971776	0.999396271979473	0.998868009961512	1	1	1	1	1	1	0.999245339974342	1	1	0.99909440796921	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997358689910195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999206921413122"	1	1	0.999206921413122	0.999351117519827	0.998846431146359	1	1	1	1	1	1	0.999279019466474	1	1	0.999134823359769	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997332372025955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.99917452018986"	0.983421613813029	0.91930934855885	0.99917452018986	0.999380890142395	0.998968150237325	1	1	1	1	1	1	0.999312100158217	1	1	0.999243310174039	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997523560569581	1	0.697599229552177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.67682465433033	1	1
"0.999212029680215"	1	1	0.999212029680215	0.999474686453477	0.998949372906954	1	1	1	1	1	1	0.9991463654869	1	1	0.999343358066846	1	1	1	1	0.714886072624598	1	1	1	1	1	1	1	1	0.997504760654015	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999353211305866"	1	1	0.999353211305866	0.999547247914106	0.998771101481146	1	1	1	1	1	1	0.999159174697626	1	1	0.99941789017528	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997542202962292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.675958864239053	1
"0.999102736653208"	1	1	0.999102736653208	0.999423187848491	0.998718195218868	1	1	1	1	1	1	0.998910465936038	1	1	0.999295007370377	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997244119720567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.998986892927246"	1	1	0.998986892927246	0.999113531311341	0.998860254543152	1	1	1	1	1	1	0.998923573735199	1	1	0.999240169695435	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997277274741974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999047619047619"	1	1	0.999047619047619	0.999111111111111	0.998793650793651	1	1	1	1	1	1	0.998666666666667	1	1	0.999301587301587	0.88615873015873	1	1	1	1	1	1	1	1	1	1	1	1	0.997269841269841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999174707973591"	1	1	0.999174707973591	0.998920771965465	0.99873031995937	1	1	1	1	1	1	0.998603351955307	1	1	0.999238191975622	0.838369730827831	1	1	1	1	1	1	1	1	0.705815134586084	1	1	1	0.997206703910615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999055891238671"	1	1	0.999055891238671	0.998930010070493	0.998867069486405	1	1	1	1	1	1	0.998552366565962	1	1	0.999244712990937	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997293554884189	1	1	1	1	1	1	1	1	1	1	1	1	0.684604733131923	1	1	1	1	1	1	1	1	1
"0.999071552364447"	1	1	0.999071552364447	0.998947759346373	0.998823966328299	1	1	1	1	1	1	0.998576380292152	1	1	0.999257241891557	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996967071057192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999095949855352"	1	1	0.999095949855352	0.998915139826422	0.999156219864995	1	1	1	1	1	1	0.998613789778206	1	1	0.999337029893925	1	1	1	1	1	1	1	1	0.708473963355834	1	1	1	1	0.997107039537126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.99911431270666"	1	1	0.99911431270666	0.998878129428436	0.999173358526216	1	1	1	1	1	1	0.998464808691545	1	1	0.999527633443552	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997047709022201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.99920688873782"	1	1	0.99920688873782	0.998980285520054	0.999376841151144	1	1	1	1	1	1	0.998357126671199	1	1	0.999546793564469	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997110808973487	1	1	1	1	1	1	1	1	1	1	1	1	1	0.684058463630184	1	1	1	1	1	1	1	1
"0.999220706930142"	1	1	0.999220706930142	0.998942387976621	0.999443362092958	1	1	1	1	1	1	0.998330086278876	1	1	0.999554689674367	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996938491511272	1	1	1	1	0.691733927080434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999059578469879"	1	1	0.999059578469879	0.999004259556342	0.999391491951098	1	1	1	1	1	1	0.998119156939758	1	1	0.999612767605244	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996791503014881	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6829673065221	1	1	1	1	1	1
"0.999077140220401"	1	1	0.999077140220401	0.999022854351012	0.99940285543673	1	1	1	1	1	1	0.998099994571413	1	1	0.999619998914283	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996905705444873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.680527658650453	1	1	1	1
"0.999043367346939"	1	1	0.999043367346939	0.999096513605442	0.999574829931973	1	1	1	1	1	1	0.998086734693878	1	1	0.999521683673469	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99702380952381	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.99906103286385"	1	1	0.99906103286385	0.999113197704747	0.99942618675013	1	1	1	1	1	1	0.998069900886802	1	1	0.999530516431925	1	1	1	1	1	1	1	1	1	1	1	0.701930099113198	1	0.997078768909755	1	1	1	1	1	1	1	1	0.688523735002608	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999051754254629"	1	1	0.999051754254629	0.999201477267056	0.99950092329191	1	1	1	1	1	1	0.997654339471977	1	1	0.999451015621101	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99700553975146	0.698358037630384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999075020690327"	1	1	0.999075020690327	0.999269753176574	0.999610535027506	1	1	1	1	1	1	0.997711893286597	1	1	0.999367119419697	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996981646463171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.999021047479197"	1	1	0.999021047479197	0.999167890357318	0.999608418991679	1	1	0.788986784140969	1	1	1	0.997601566324033	1	1	0.999363680861478	1	1	1	1	1	0.713803230543319	1	1	1	1	1	1	1	0.996916299559471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"0.998660049627792"	1	1	0.998660049627792	0.999106699751861	0.999751861042184	1	1	1	1	1	1	0.99727047146402	1	1	0.999255583126551	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996873449131514	1	1	1	1	1	1	1	1	1	0.867245657568238	1	0.913300248138958	1	1	1	1	1	1	1	1	1	1
"0.99868574028206"	1	1	0.99868574028206	0.99903957943689	0.99974725774655	1	1	1	1	1	1	0.997270383662741	1	1	0.9989890309862	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996815447606531	1	1	1	0.692564322903503	1	1	1	1	1	0.953141586210383	1	0.92619926199262	1	1	1	1	1	1	1	1	1	1
"0.99861673241457"	1	1	0.99861673241457	0.999129053742507	0.999846303601619	0.891900199805318	1	1	1	1	1	0.996823607766791	1	1	0.998872893078539	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996874839899585	1	1	1	1	1	0.814129822224499	1	1	1	0.935293816281572	1	0.929504585275885	1	1	1	1	1	1	1	1	1	1
"0.998555211558308"	1	1	0.998555211558308	0.999277605779154	0.999742002063983	0.955108359133127	0.806707946336429	1	0.775902992776058	0.76186790505676	1	0.996852425180599	1	1	0.998968008255934	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996800825593395	1	1	0.693859649122807	1	1	0.87750257997936	1	0.688957688338493	1	0.931785345717234	1	0.91640866873065	1	1	1	1	1	1	1	1	1	0.675748194014448
